,Link,Title,Price,Type,Badrooms,Bathrooms,Guests
13,https://www.airbnb.it/rooms/959489223180296585?check_in=2023-11-03&check_out=2023-11-05&source_impression_id=p3_1697831285_WJvKxgVYGOzQKoLt&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,Camera luminosa e molto spaziosa,37€,Bilocale,1,1,0
14,https://www.airbnb.it/rooms/663746741730019733?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-02&check_out=2023-11-05&source_impression_id=p3_1697831285_w8AAN2rWwnwkrYMB&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,"Suite stupenda in centro due, tre o quattro posti",81€,Bilocale,1,1,4
15,https://www.airbnb.it/rooms/815849424786653493?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-03&check_out=2023-11-06&source_impression_id=p3_1697831285_BgZa9KftDZ7ghjF0&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,Il Gelsomino Notturno Modern Studio!,84€,Monolocale,0,1,3
16,https://www.airbnb.it/rooms/11622487?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-03&check_out=2023-11-06&source_impression_id=p3_1697831285_8ASTFbVC%2ByRW2X%2F9&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,trivano nel cuore di Cagliari,91€,Trilocale,2,1,4
17,https://www.airbnb.it/rooms/49782004?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-02&check_out=2023-11-05&source_impression_id=p3_1697831285_PrmJ3eBNafsAC9bJ&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,Cuore di Cagliari - appartamento con terrazza verde,102€,Bilocale,1,1,4
18,https://www.airbnb.it/rooms/46157145?category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=1226025204&check_in=2023-11-03&check_out=2023-11-05&source_impression_id=p3_1697831285_CeV7pIMpqQoJGLj0&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,Soggiorna con Andrea,53€,Bilocale,1,1,0
19,https://www.airbnb.it/rooms/980451904521331791?check_in=2023-11-03&check_out=2023-11-05&source_impression_id=p3_1697831285_faRtcKOZEUIugYPk&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,IzzHome Delizioso,64€,Bilocale,1,1,4
20,https://www.airbnb.it/rooms/20264994?check_in=2023-11-03&check_out=2023-11-05&source_impression_id=p3_1697831285_QrI92N3k%2F4rSmkjE&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,Central - The Sunny Flat,65€,Trilocale,2,1,7
21,https://www.airbnb.it/rooms/50865213?check_in=2023-11-03&check_out=2023-11-05&source_impression_id=p3_1697831285_DN7BXs%2B3vANSOZ%2Bq&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,Le stanze di elisa,71€,Bilocale,1,1,2
22,https://www.airbnb.it/rooms/964339085642889872?check_in=2023-11-03&check_out=2023-11-05&source_impression_id=p3_1697831285_5kI6bR5uSIX7ba7X&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,[Centro città]5min[Poetto]10 min•[Wi-Fi Netflix],79€,Bilocale,1,1,4
23,https://www.airbnb.it/rooms/19240956?check_in=2023-11-03&check_out=2023-11-05&source_impression_id=p3_1697831285_s%2Fka3N2j5ukrcjka&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,Casa vacanze Cagliari centro,88€,Trilocale,2,1,5
24,https://www.airbnb.it/rooms/630357758019073923?check_in=2023-11-03&check_out=2023-11-05&source_impression_id=p3_1697831285_rmuS7rm0CMVWpEom&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,Appartamento con posto auto e balcone centro città,88€,Bilocale,1,1,4
25,https://www.airbnb.it/rooms/38504970?check_in=2023-11-03&check_out=2023-11-05&source_impression_id=p3_1697831285_bU%2BJHxGQwctEV%2BgT&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,L'accogliente appartamento,77€,Bilocale,1,1,2
26,https://www.airbnb.it/rooms/890942391491384731?check_in=2023-11-03&check_out=2023-11-05&source_impression_id=p3_1697831285_BS56pXIJCCIeq5Z8&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,Repubblica appartamento design con 2 camere letto,102€,Trilocale,2,1,4
27,https://www.airbnb.it/rooms/943957750231162643?check_in=2023-11-03&check_out=2023-11-05&source_impression_id=p3_1697831285_10o3Emt38x5BMXTD&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,Comfort Corner in Via Dante,90€,bilocale,1,1,2
28,https://www.airbnb.it/rooms/986954931340925465?check_in=2023-11-03&check_out=2023-11-05&source_impression_id=p3_1697831285_A63eokWF5TZcG%2F3S&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,Piccolo bivano in centro,82€,Bilocale,1,1,4
29,https://www.airbnb.it/rooms/873970567512282508?check_in=2023-11-03&check_out=2023-11-05&source_impression_id=p3_1697831285_9oV5JpAHYd5m7RhE&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,A casa di Anna e Mario - trilocale,77€,trilocale,2,1,4
30,https://www.airbnb.it/rooms/881530297370522986?check_in=2023-11-03&check_out=2023-11-05&source_impression_id=p3_1697831285_fHzzb%2Fg%2FDxMKTxO6&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,In Donizetti Numero 5,148€,Quadrilocale,2,2,5
31,https://www.airbnb.it/rooms/959489223180296585?check_in=2023-11-03&check_out=2023-11-05&source_impression_id=p3_1697831285_WJvKxgVYGOzQKoLt&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,Camera luminosa e molto spaziosa,37€,Bilocale,1,1,0
32,https://www.airbnb.it/rooms/663746741730019733?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-02&check_out=2023-11-05&source_impression_id=p3_1697831285_w8AAN2rWwnwkrYMB&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,"Suite stupenda in centro due, tre o quattro posti",81€,Bilocale,1,1,4
33,https://www.airbnb.it/rooms/815849424786653493?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-03&check_out=2023-11-06&source_impression_id=p3_1697831285_BgZa9KftDZ7ghjF0&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,Il Gelsomino Notturno Modern Studio!,84€,Monolocale,0,1,3
34,https://www.airbnb.it/rooms/11622487?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-03&check_out=2023-11-06&source_impression_id=p3_1697831285_8ASTFbVC%2ByRW2X%2F9&previous_page_section_name=1000&federated_search_id=8076388f-64f9-4324-a925-1501d973d1cb,trivano nel cuore di Cagliari,91€,Trilocale,2,1,4
